epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
38; 0.050; 0.000025; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.010, max=0.006}; 12; 7; 3
39; 0.050; 0.000019; 0.008673; 0.095365; 0.085923; 0.048304; 0.388430; {min=-0.016, max=0.010}; {min=-0.010, max=0.025}; 12; 7; 1
39; 0.050; 0.000019; 0.008673; 0.221018; 0.190683; 0.141252; 0.293333; {min=-0.063, max=0.023}; {min=-0.054, max=0.023}; 16; 3; 2
39; 0.050; 0.000016; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.010, max=0.004}; 12; 7; 3
40; 0.050; 0.000009; 0.008673; 0.095365; 0.092391; 0.052415; 0.389313; {min=-0.017, max=0.010}; {min=-0.024, max=0.024}; 13; 6; 1
40; 0.050; 0.000011; 0.008673; 0.221018; 0.190683; 0.141252; 0.293333; {min=-0.063, max=0.023}; {min=-0.054, max=0.023}; 16; 3; 2
40; 0.050; 0.000018; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.010, max=0.005}; 12; 7; 3
41; 0.050; 0.000014; 0.008673; 0.095365; 0.092391; 0.052415; 0.389313; {min=-0.017, max=0.010}; {min=-0.024, max=0.024}; 13; 6; 1
41; 0.050; 0.000010; 0.008673; 0.221018; 0.173709; 0.118780; 0.323144; {min=-0.048, max=0.023}; {min=-0.064, max=0.043}; 10; 9; 2
41; 0.050; 0.000010; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.008, max=0.005}; 12; 7; 3
42; 0.050; 0.000009; 0.008673; 0.095365; 0.092391; 0.052415; 0.389313; {min=-0.017, max=0.010}; {min=-0.023, max=0.022}; 13; 6; 1
42; 0.050; 0.000020; 0.008673; 0.221018; 0.173709; 0.118780; 0.323144; {min=-0.048, max=0.023}; {min=-0.064, max=0.044}; 10; 9; 2
