epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
47; 0.530; 0.001120; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.141, max=0.098}; 100; 99; 2
47; 0.530; 0.001187; 0.045147; 0.080512; 0.047780; 0.025319; 0.423333; {min=-0.013, max=0.007}; {min=-0.133, max=0.104}; 93; 106; 3
48; 0.520; 0.000948; 0.045147; 0.175423; 0.113980; 0.065776; 0.426667; {min=-0.032, max=0.019}; {min=-0.133, max=0.105}; 92; 107; 1
48; 0.520; 0.001108; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.139, max=0.098}; 101; 98; 2
48; 0.520; 0.001282; 0.045147; 0.080512; 0.047028; 0.024920; 0.416667; {min=-0.013, max=0.007}; {min=-0.131, max=0.105}; 94; 105; 3
49; 0.510; 0.001164; 0.045147; 0.175423; 0.119323; 0.068859; 0.446667; {min=-0.032, max=0.019}; {min=-0.137, max=0.101}; 94; 105; 1
49; 0.510; 0.001002; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.138, max=0.099}; 106; 93; 2
49; 0.510; 0.001129; 0.045147; 0.080512; 0.047028; 0.024920; 0.416667; {min=-0.013, max=0.007}; {min=-0.130, max=0.104}; 94; 105; 3
50; 0.500; 0.001128; 0.045147; 0.175423; 0.119323; 0.068859; 0.446667; {min=-0.032, max=0.019}; {min=-0.134, max=0.102}; 93; 106; 1
50; 0.500; 0.000905; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.137, max=0.099}; 111; 88; 2
50; 0.500; 0.000965; 0.045147; 0.080512; 0.047028; 0.024920; 0.416667; {min=-0.013, max=0.007}; {min=-0.130, max=0.103}; 94; 105; 3
